run_id,region,hex_id,hex_ground_km2,land_fraction,land_ground_km2_est,admin0_coverage_ground_km2,admin0_coverage_ratio_of_land,coverage_quality,coast_land_ground_km2,admin0_union_ground_km2,matched_ground_km2,undercovered_ground_km2,overcovered_ground_km2,symmetric_difference_ground_km2,land_coverage_fraction,admin0_to_coast_land_area_ratio,undercoverage_fraction,overcoverage_fraction,symmetric_difference_fraction,coverage_class
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000853,19.873442,1.0,19.873442,19.873442,1.0,FULL,19.873442,19.873442,19.873442,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000854,19.854144,1.0,19.854144,19.854144,1.0,FULL,19.854144,19.854144,19.854144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000855,19.834848,1.0,19.834848,19.834848,1.0,FULL,19.834848,19.834848,19.834848,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000856,19.815555,1.0,19.815555,19.815555,1.0,FULL,19.815555,19.815555,19.815555,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000857,19.796263,1.0,19.796263,19.796263,1.0,FULL,19.796263,19.796263,19.796263,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000858,19.776973,1.0,19.776973,19.776973,1.0,FULL,19.776973,19.776973,19.776973,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000859,19.757686,1.0,19.757686,19.757686,1.0,FULL,19.757686,19.757686,19.757686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000860,19.7384,1.0,19.7384,19.7384,1.0,FULL,19.7384,19.7384,19.7384,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000861,19.719117,1.0,19.719117,19.719117,1.0,FULL,19.719117,19.719117,19.719117,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000862,19.699836,1.0,19.699836,19.699836,1.0,FULL,19.699836,19.699836,19.699836,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000863,19.680558,1.0,19.680558,19.680558,1.0,FULL,19.680558,19.680558,19.680558,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000864,19.661281,1.0,19.661281,19.661281,1.0,FULL,19.661281,19.661281,19.661281,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000865,19.642007,1.0,19.642007,19.642007,1.0,FULL,19.642007,19.642007,19.642007,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000866,19.622736,1.0,19.622736,19.622736,1.0,FULL,19.622736,19.622736,19.622736,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000869,19.564936,1.0,19.564936,19.564936,1.0,FULL,19.564936,19.564936,19.564936,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000870,19.545675,1.0,19.545675,19.545675,1.0,FULL,19.545675,19.545675,19.545675,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002165_r+000871,19.526416,1.0,19.526416,19.526416,1.0,FULL,19.526416,19.526416,19.526416,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000802,20.85904,1.0,20.85904,20.85904,1.0,FULL,20.85904,20.85904,20.85904,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000803,20.839708,1.0,20.839708,20.839708,1.0,FULL,20.839708,20.839708,20.839708,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000804,20.820377,1.0,20.820377,20.820377,1.0,FULL,20.820377,20.820377,20.820377,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000805,20.801044,1.0,20.801044,20.801044,1.0,FULL,20.801044,20.801044,20.801044,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000806,20.781711,1.0,20.781711,20.781711,1.0,FULL,20.781711,20.781711,20.781711,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000807,20.762378,1.0,20.762378,20.762378,1.0,FULL,20.762378,20.762378,20.762378,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000808,20.743044,1.0,20.743044,20.743044,1.0,FULL,20.743044,20.743044,20.743044,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000809,20.72371,1.0,20.72371,20.72371,1.0,FULL,20.72371,20.72371,20.72371,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000810,20.704376,1.0,20.704376,20.704376,1.0,FULL,20.704376,20.704376,20.704376,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000811,20.685042,1.0,20.685042,20.685042,1.0,FULL,20.685042,20.685042,20.685042,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000812,20.665707,1.0,20.665707,20.665707,1.0,FULL,20.665707,20.665707,20.665707,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000813,20.646372,1.0,20.646372,20.646372,1.0,FULL,20.646372,20.646372,20.646372,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000814,20.627037,1.0,20.627037,20.627037,1.0,FULL,20.627037,20.627037,20.627037,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000815,20.607702,1.0,20.607702,20.607702,1.0,FULL,20.607702,20.607702,20.607702,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000816,20.588367,1.0,20.588367,20.588367,1.0,FULL,20.588367,20.588367,20.588367,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000817,20.569032,1.0,20.569032,20.569032,1.0,FULL,20.569032,20.569032,20.569032,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000818,20.549698,1.0,20.549698,20.549698,1.0,FULL,20.549698,20.549698,20.549698,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000819,20.530363,1.0,20.530363,20.530363,1.0,FULL,20.530363,20.530363,20.530363,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL,20.511029,20.511029,20.511029,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL,20.491695,20.491695,20.491695,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL,20.472361,20.472361,20.472361,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL,20.453027,20.453027,20.453027,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL,20.433694,20.433694,20.433694,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL,20.414362,20.414362,20.414362,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL,20.39503,20.39503,20.39503,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000827,20.375699,1.0,20.375699,20.375699,1.0,FULL,20.375699,20.375699,20.375699,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000828,20.356368,1.0,20.356368,20.356368,1.0,FULL,20.356368,20.356368,20.356368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000829,20.337038,1.0,20.337038,20.337038,1.0,FULL,20.337038,20.337038,20.337038,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL,20.317708,20.317708,20.317708,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000831,20.29838,1.0,20.29838,20.29838,1.0,FULL,20.29838,20.29838,20.29838,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000832,20.279052,1.0,20.279052,20.279052,1.0,FULL,20.279052,20.279052,20.279052,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000833,20.259725,1.0,20.259725,20.259725,1.0,FULL,20.259725,20.259725,20.259725,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000834,20.240399,1.0,20.240399,20.240399,1.0,FULL,20.240399,20.240399,20.240399,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000835,20.221074,1.0,20.221074,20.221074,1.0,FULL,20.221074,20.221074,20.221074,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000836,20.201749,1.0,20.201749,20.201749,1.0,FULL,20.201749,20.201749,20.201749,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000837,20.182426,1.0,20.182426,20.182426,1.0,FULL,20.182426,20.182426,20.182426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000838,20.163105,1.0,20.163105,20.163105,1.0,FULL,20.163105,20.163105,20.163105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000839,20.143784,1.0,20.143784,20.143784,1.0,FULL,20.143784,20.143784,20.143784,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000840,20.124464,1.0,20.124464,20.124464,1.0,FULL,20.124464,20.124464,20.124464,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000841,20.105146,1.0,20.105146,20.105146,1.0,FULL,20.105146,20.105146,20.105146,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000842,20.085829,1.0,20.085829,20.085829,1.0,FULL,20.085829,20.085829,20.085829,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000843,20.066513,1.0,20.066513,20.066513,1.0,FULL,20.066513,20.066513,20.066513,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000844,20.047199,1.0,20.047199,20.047199,1.0,FULL,20.047199,20.047199,20.047199,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000845,20.027886,1.0,20.027886,20.027886,1.0,FULL,20.027886,20.027886,20.027886,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000846,20.008575,1.0,20.008575,20.008575,1.0,FULL,20.008575,20.008575,20.008575,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000847,19.989265,1.0,19.989265,19.989265,1.0,FULL,19.989265,19.989265,19.989265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000848,19.969957,1.0,19.969957,19.969957,1.0,FULL,19.969957,19.969957,19.969957,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000849,19.950651,1.0,19.950651,19.950651,1.0,FULL,19.950651,19.950651,19.950651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000850,19.931346,1.0,19.931346,19.931346,1.0,FULL,19.931346,19.931346,19.931346,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000851,19.912043,1.0,19.912043,19.912043,1.0,FULL,19.912043,19.912043,19.912043,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000852,19.892741,1.0,19.892741,19.892741,1.0,FULL,19.892741,19.892741,19.892741,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000853,19.873442,1.0,19.873442,19.873442,1.0,FULL,19.873442,19.873442,19.873442,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000854,19.854144,1.0,19.854144,19.854144,1.0,FULL,19.854144,19.854144,19.854144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000855,19.834848,1.0,19.834848,19.834848,1.0,FULL,19.834848,19.834848,19.834848,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000856,19.815555,1.0,19.815555,19.815555,1.0,FULL,19.815555,19.815555,19.815555,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000857,19.796263,1.0,19.796263,19.796263,1.0,FULL,19.796263,19.796263,19.796263,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000858,19.776973,1.0,19.776973,19.776973,1.0,FULL,19.776973,19.776973,19.776973,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000859,19.757686,1.0,19.757686,19.757686,1.0,FULL,19.757686,19.757686,19.757686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000860,19.7384,1.0,19.7384,19.7384,1.0,FULL,19.7384,19.7384,19.7384,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000861,19.719117,1.0,19.719117,19.719117,1.0,FULL,19.719117,19.719117,19.719117,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000862,19.699836,1.0,19.699836,19.699836,1.0,FULL,19.699836,19.699836,19.699836,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000863,19.680558,1.0,19.680558,19.680558,1.0,FULL,19.680558,19.680558,19.680558,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000864,19.661281,1.0,19.661281,19.661281,1.0,FULL,19.661281,19.661281,19.661281,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000865,19.642007,1.0,19.642007,19.642007,1.0,FULL,19.642007,19.642007,19.642007,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000868,19.5842,1.0,19.5842,19.5842,1.0,FULL,19.5842,19.5842,19.5842,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000869,19.564936,1.0,19.564936,19.564936,1.0,FULL,19.564936,19.564936,19.564936,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000870,19.545675,1.0,19.545675,19.545675,1.0,FULL,19.545675,19.545675,19.545675,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002166_r+000871,19.526416,1.0,19.526416,19.526416,1.0,FULL,19.526416,19.526416,19.526416,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000800,20.8977,1.0,20.8977,20.8977,1.0,FULL,20.8977,20.8977,20.8977,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000801,20.87837,1.0,20.87837,20.87837,1.0,FULL,20.87837,20.87837,20.87837,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000802,20.85904,1.0,20.85904,20.85904,1.0,FULL,20.85904,20.85904,20.85904,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000803,20.839708,1.0,20.839708,20.839708,1.0,FULL,20.839708,20.839708,20.839708,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000804,20.820377,1.0,20.820377,20.820377,1.0,FULL,20.820377,20.820377,20.820377,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000805,20.801044,1.0,20.801044,20.801044,1.0,FULL,20.801044,20.801044,20.801044,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000806,20.781711,1.0,20.781711,20.781711,1.0,FULL,20.781711,20.781711,20.781711,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000807,20.762378,1.0,20.762378,20.762378,1.0,FULL,20.762378,20.762378,20.762378,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000808,20.743044,1.0,20.743044,20.743044,1.0,FULL,20.743044,20.743044,20.743044,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000809,20.72371,1.0,20.72371,20.72371,1.0,FULL,20.72371,20.72371,20.72371,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000810,20.704376,1.0,20.704376,20.704376,1.0,FULL,20.704376,20.704376,20.704376,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000811,20.685042,1.0,20.685042,20.685042,1.0,FULL,20.685042,20.685042,20.685042,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000812,20.665707,1.0,20.665707,20.665707,1.0,FULL,20.665707,20.665707,20.665707,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000813,20.646372,1.0,20.646372,20.646372,1.0,FULL,20.646372,20.646372,20.646372,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000814,20.627037,1.0,20.627037,20.627037,1.0,FULL,20.627037,20.627037,20.627037,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000815,20.607702,1.0,20.607702,20.607702,1.0,FULL,20.607702,20.607702,20.607702,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000816,20.588367,1.0,20.588367,20.588367,1.0,FULL,20.588367,20.588367,20.588367,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000817,20.569032,1.0,20.569032,20.569032,1.0,FULL,20.569032,20.569032,20.569032,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000818,20.549698,1.0,20.549698,20.549698,1.0,FULL,20.549698,20.549698,20.549698,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000819,20.530363,1.0,20.530363,20.530363,1.0,FULL,20.530363,20.530363,20.530363,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000820,20.511029,1.0,20.511029,20.511029,1.0,FULL,20.511029,20.511029,20.511029,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000821,20.491695,1.0,20.491695,20.491695,1.0,FULL,20.491695,20.491695,20.491695,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000822,20.472361,1.0,20.472361,20.472361,1.0,FULL,20.472361,20.472361,20.472361,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000823,20.453027,1.0,20.453027,20.453027,1.0,FULL,20.453027,20.453027,20.453027,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000824,20.433694,1.0,20.433694,20.433694,1.0,FULL,20.433694,20.433694,20.433694,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000825,20.414362,1.0,20.414362,20.414362,1.0,FULL,20.414362,20.414362,20.414362,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000826,20.39503,1.0,20.39503,20.39503,1.0,FULL,20.39503,20.39503,20.39503,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000827,20.375699,1.0,20.375699,20.375699,1.0,FULL,20.375699,20.375699,20.375699,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000828,20.356368,1.0,20.356368,20.356368,1.0,FULL,20.356368,20.356368,20.356368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000829,20.337038,1.0,20.337038,20.337038,1.0,FULL,20.337038,20.337038,20.337038,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000830,20.317708,1.0,20.317708,20.317708,1.0,FULL,20.317708,20.317708,20.317708,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000831,20.29838,1.0,20.29838,20.29838,1.0,FULL,20.29838,20.29838,20.29838,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000832,20.279052,1.0,20.279052,20.279052,1.0,FULL,20.279052,20.279052,20.279052,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000833,20.259725,1.0,20.259725,20.259725,1.0,FULL,20.259725,20.259725,20.259725,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000834,20.240399,1.0,20.240399,20.240399,1.0,FULL,20.240399,20.240399,20.240399,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000835,20.221074,1.0,20.221074,20.221074,1.0,FULL,20.221074,20.221074,20.221074,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000836,20.201749,1.0,20.201749,20.201749,1.0,FULL,20.201749,20.201749,20.201749,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
human_geography_v1_1_20260811,kanto,h6000_q+002167_r+000837,20.182426,1.0,20.182426,20.182426,1.0,FULL,20.182426,20.182426,20.182426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,MATCHED
